GameID,Team1,Team2,AVG_ORAPM_Team1,AVG_DRAPM_Team1,AVG_ORAPM_Team2,AVG_DRAPM_Team2,AVG_RANK_Team1,AVG_RANK_Team2,season,GAME_ID,WINNER_SIDE,WINNER_TEAM,WINNER_TEAM_ID,HOME_TEAM,HOME_TEAM_ID,HOME_TEAM_WON
21800330,NYK,MIL,-0.24767358717434873,-0.15967294589178355,0.38631999999999994,-0.07960000000000002,355.30861723446895,252.6,2018-19,21800330,HOME,NYK,1610612752,NYK,1610612752,1
21800356,DEN,ORL,1.3531354709418837,0.6861490180360722,-0.37512,-0.22290000000000001,96.1695390781563,302.0,2018-19,21800356,AWAY,DEN,1610612743,ORL,1610612753,0
21800371,TOR,BKN,1.34122,0.86728,-0.2887445290581162,0.2412090180360722,132.0,288.16953907815633,2018-19,21800371,HOME,BKN,1610612751,BKN,1610612751,1
21800399,LAC,PHX,1.0716754709418836,-0.08137098196392785,0.6985264128256512,0.12490705410821643,202.16953907815633,188.50861723446891,2018-19,21800399,AWAY,LAC,1610612746,PHX,1610612756,0
21800409,WAS,BOS,0.6619754709418838,-0.08547098196392784,0.4844909418837675,0.09929803607214434,272.16953907815633,221.93907815631263,2018-19,21800409,AWAY,BOS,1610612738,WAS,1610612764,0
21800421,NYK,CHA,-0.24767358717434873,-0.15967294589178355,0.57124,-0.53146,355.30861723446895,276.4,2018-19,21800421,AWAY,NYK,1610612752,CHA,1610612766,0
21800463,DET,MIN,0.2511954709418837,0.04622901803607214,0.9525799999999999,-0.22230000000000003,272.3695390781563,173.6,2018-19,21800463,AWAY,DET,1610612765,MIN,1610612750,0
21800480,PHX,WAS,0.33231094188376753,-0.4217419639278557,0.6685554709418837,0.47624901803607206,312.53907815631266,195.76953907815633,2018-19,21800480,HOME,WAS,1610612764,WAS,1610612764,1
21800495,POR,DAL,0.5876354709418837,0.23792901803607217,0.3459509418837675,0.2652980360721443,213.5695390781563,210.33907815631264,2018-19,21800495,HOME,POR,1610612757,POR,1610612757,1
21800499,PHI,BOS,0.4795864128256513,0.11716705410821646,1.0847709418837674,-0.15620196392785565,239.30861723446893,165.53907815631263,2018-19,21800499,HOME,BOS,1610612738,BOS,1610612738,1
21800503,ORL,PHX,-0.37512,-0.22290000000000001,0.49838641282565127,-0.3258129458917835,302.0,280.10861723446897,2018-19,21800503,AWAY,PHX,1610612756,ORL,1610612753,0
21800505,CHA,BKN,0.6567154709418837,-0.7336309819639278,-0.3572445290581162,1.1871290180360723,301.96953907815634,191.36953907815632,2018-19,21800505,HOME,BKN,1610612751,BKN,1610612751,1
21800516,GSW,POR,2.643635470941884,1.0668090180360723,0.5876354709418837,0.23792901803607217,56.96953907815631,213.5695390781563,2018-19,21800516,AWAY,POR,1610612757,GSW,1610612744,0
21800522,MIN,ATL,1.272755470941884,-0.36617098196392794,-0.35248905811623243,0.18277803607214432,153.96953907815632,318.73907815631264,2018-19,21800522,AWAY,ATL,1610612737,MIN,1610612750,0
21800552,POR,SAC,0.0539754709418838,-0.057810981963927865,-0.4434490581162325,0.39411803607214435,290.3695390781563,312.73907815631264,2018-19,21800552,AWAY,POR,1610612757,SAC,1610612758,0
21800565,HOU,GSW,0.9993309418837676,-0.35830196392785574,1.3651909418837676,0.10649803607214432,228.73907815631264,173.13907815631265,2018-19,21800565,AWAY,HOU,1610612745,GSW,1610612744,0
21800569,CHI,IND,0.24445094188376756,-0.4138419639278557,-0.39280000000000004,0.46216,315.73907815631264,317.2,2018-19,21800569,AWAY,IND,1610612754,CHI,1610612741,0
21800619,SAS,OKC,-0.3137845290581162,0.15048901803607215,0.7619354709418837,0.05768901803607216,316.96953907815634,194.96953907815632,2018-19,21800619,HOME,SAS,1610612759,SAS,1610612759,1
21800639,WAS,TOR,0.8416554709418836,0.2242690180360721,1.5292799999999998,0.38484,199.96953907815632,157.8,2018-19,21800639,AWAY,TOR,1610612761,WAS,1610612764,0
21800657,DET,ORL,0.3044909418837675,-0.6853619639278559,0.3908554709418837,-0.01955098196392786,333.1390781563126,231.96953907815632,2018-19,21800657,HOME,DET,1610612765,DET,1610612765,1
21800659,BKN,HOU,-0.1115245290581162,0.4061890180360722,0.11995999999999998,-0.49160000000000004,243.5695390781563,360.2,2018-19,21800659,AWAY,BKN,1610612751,HOU,1610612745,0
21800670,OKC,LAL,1.1639,0.33636,0.8797909418837676,-0.4981819639278558,148.6,284.1390781563126,2018-19,21800670,AWAY,LAL,1610612747,OKC,1610612760,0
21800686,LAL,HOU,0.16411094188376754,-0.6541619639278557,0.5424599999999999,0.02405999999999997,377.53907815631266,256.6,2018-19,21800686,HOME,HOU,1610612745,HOU,1610612745,1
21800760,MEM,MIN,0.8037709418837675,0.18535803607214432,0.9738399999999998,-0.6638999999999999,181.73907815631264,225.0,2018-19,21800760,HOME,MIN,1610612750,MIN,1610612750,1
21800769,LAL,LAC,0.6643600000000001,-0.5758800000000001,1.0129154709418837,-0.37425098196392786,339.0,211.16953907815633,2018-19,21800769,AWAY,LAL,1610612747,LAC,1610612746,0
21800853,BKN,CLE,-0.08880452905811621,-0.20615098196392784,0.09424641282565127,-0.5365929458917836,323.7695390781563,339.908617234469,2018-19,21800853,AWAY,BKN,1610612751,CLE,1610612739,0
21800881,OKC,UTA,0.7619354709418837,0.05768901803607216,0.38295547094188376,0.681409018036072,194.96953907815632,190.16953907815633,2018-19,21800881,HOME,OKC,1610612760,OKC,1610612760,1
21800912,ATL,MIN,-0.3658735871743487,-0.10127294589178355,1.1872154709418838,-0.5440709819639279,348.50861723446894,182.5695390781563,2018-19,21800912,HOME,ATL,1610612737,ATL,1610612737,1
21800920,MIL,SAC,0.13693547094188377,-0.12481098196392786,-0.0892490581162325,-0.1957419639278557,304.3695390781563,333.53907815631266,2018-19,21800920,AWAY,MIL,1610612749,SAC,1610612758,0
21800928,CHI,ATL,0.03315094188376753,-0.2948019639278557,0.21583094188376753,0.05513803607214433,330.93907815631263,282.1390781563126,2018-19,21800928,AWAY,CHI,1610612741,ATL,1610612737,0
21800949,DET,TOR,0.7112709418837675,-0.35154196392785575,0.7448354709418837,0.7209690180360722,238.93907815631263,186.36953907815632,2018-19,21800949,HOME,DET,1610612765,DET,1610612765,1
21800976,POR,OKC,0.04625547094188372,-0.026890981963927852,1.0244954709418836,0.02008901803607217,286.3695390781563,190.16953907815633,2018-19,21800976,AWAY,OKC,1610612760,POR,1610612757,0
21800988,WAS,MIN,0.4302599999999999,0.3276,1.3781554709418837,-0.954350981963928,246.6,221.5695390781563,2018-19,21800988,HOME,MIN,1610612750,MIN,1610612750,1
21801036,PHX,NOP,0.6074509418837676,0.1816380360721443,0.5381264128256513,-0.46147294589178356,189.73907815631264,284.10861723446897,2018-19,21801036,AWAY,PHX,1610612756,NOP,1610612740,0
21801056,NOP,DAL,-0.06919358717434877,-0.30277294589178355,-0.018193587174348703,-0.6298129458917836,292.50861723446894,368.908617234469,2018-19,21801056,AWAY,NOP,1610612740,DAL,1610612742,0
21801069,WAS,CHI,0.3331799999999999,0.3315800000000001,0.5034464128256513,-0.18543294589178355,261.8,256.50861723446894,2018-19,21801069,HOME,CHI,1610612741,CHI,1610612741,1
21801070,HOU,MEM,1.1979754709418837,0.6343290180360721,0.3663600000000001,0.5796399999999999,142.5695390781563,169.0,2018-19,21801070,HOME,MEM,1610612763,MEM,1610612763,1
21801072,TOR,OKC,-0.020720000000000082,0.39611999999999997,0.6935399999999999,-0.15204,249.8,229.4,2018-19,21801072,AWAY,TOR,1610612761,OKC,1610612760,0
21801080,MEM,ORL,-0.09516452905811622,0.41988901803607215,-0.37511999999999995,-0.22290000000000001,246.5695390781563,302.0,2018-19,21801080,HOME,ORL,1610612753,ORL,1610612753,1
21801106,POR,BKN,0.8028800000000003,-0.07799999999999997,-0.09529999999999997,0.6223000000000001,230.6,230.6,2018-19,21801106,HOME,POR,1610612757,POR,1610612757,1
21801107,SAS,CHA,0.5638154709418837,0.2834290180360721,0.7985309418837675,-0.5529419639278557,190.96953907815632,259.53907815631266,2018-19,21801107,HOME,CHA,1610612766,CHA,1610612766,1
21801132,GSW,MIN,2.6436354709418834,1.066809018036072,1.4477954709418837,-0.844530981963928,56.96953907815631,187.76953907815633,2018-19,21801132,HOME,MIN,1610612750,MIN,1610612750,1
21801145,MIL,ATL,0.2862464128256513,-0.5127529458917837,-0.3488135871743486,-0.13667294589178355,338.10861723446897,352.3086172344689,2018-19,21801145,HOME,ATL,1610612737,ATL,1610612737,1
21801189,PHX,NOP,0.4271864128256513,0.03446705410821645,0.2673554709418838,-0.2682909819639278,243.90861723446892,288.7695390781563,2018-19,21801189,HOME,PHX,1610612756,PHX,1610612756,1
21801195,TOR,MIA,1.53206,0.5460800000000001,-0.15372452905811626,0.02804901803607216,140.8,312.5695390781563,2018-19,21801195,HOME,TOR,1610612761,TOR,1610612761,1
21801201,MEM,DAL,-0.22748452905811617,0.6430290180360722,-0.14316905811623246,0.2545180360721443,228.5695390781563,272.1390781563126,2018-19,21801201,AWAY,DAL,1610612742,MEM,1610612763,0
21801229,LAC,UTA,0.1920664128256513,-0.08991294589178356,0.1299664128256513,0.1979670541082164,291.3086172344689,253.70861723446896,2018-19,21801229,HOME,LAC,1610612746,LAC,1610612746,1
